id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
21179878,** Fantastic room with a sea view **,21907588,Alihan,,Fatih,41.00187,28.97511,Hotel room,292,1,7,2018-10-03,0.21,67,365
21186419,Fener - Balat,36453414,Dogacan,,Fatih,41.02989,28.94872,Private room,110,2,27,2020-01-03,0.74,1,180
21193203,One Bedroom Suite - Grand Bazaar,33104525,,,Fatih,41.00641,28.96508,Entire home/apt,228,1,10,2020-10-09,0.27,8,348
21195330,Double Room - Pleasant place and staff,107160453,Azamat,,Fatih,41.00341,28.97893,Private room,367,2,2,2018-10-23,0.06,11,365
21195338,Triple Room - Pleasant place and staff,107160453,Azamat,,Fatih,41.00534,28.97926,Private room,455,2,1,2018-04-25,0.03,11,365
21195364,Double Room - Pleasant place and staff,107160453,Azamat,,Fatih,41.00371,28.97982,Private room,367,2,0,,,11,365
21195457,Double/Breakfast/Room Service/Info desk,104626413,Azamatjon,,Fatih,41.00461,28.97955,Hotel room,333,2,26,2020-09-18,0.75,12,333
21195473,Triple/Breakfast/Room Service/Info desk,104626413,Azamatjon,,Fatih,41.00536,28.97919,Hotel room,451,2,1,2018-05-28,0.03,12,339
21195493,Triple/Breakfast/Room Service/Info desk,104626413,Azamatjon,,Fatih,41.00464,28.97958,Hotel room,451,2,0,,,12,339
21196579,Istanbul 2 Bedrooms 1 Livingroom,15409940,Huseyin,,Sisli,41.06396,29.00116,Entire home/apt,926,3,2,2018-08-17,0.06,7,364
21196808,"Metroya, metrobuse yakin, esyali 1+1, 4.kat daire",153095491,Derya,,Sisli,41.05854,28.99618,Entire home/apt,500,3,0,,,1,358
21200652,4 Luxury 1+1 perfect location nişantaşı teşvikiye,29568076,Antonio,,Sisli,41.04916,28.99308,Entire home/apt,314,1,73,2020-10-04,2.04,5,332
21202963,Cosy quiet apartment in Nisantasi,3144818,Semih,,Sisli,41.05319,28.99217,Entire home/apt,684,4,2,2019-04-26,0.07,5,342
21221281,İstanbul Emirgan cozy apartment with garden,103979913,Eda,,Sariyer,41.10987,29.04431,Entire home/apt,244,1,8,2020-10-12,0.25,1,362
21222363,NİCE DOUBLE ROOM WİTH BREAKFAST,148393842,Muro,,Fatih,41.00654,28.96692,Private room,265,3,3,2020-09-27,0.12,10,359
21222414,Live like on SKY... Skyland Towers 25th Floor,147782675,Mehmet Münir,,Sisli,41.10362,28.9884,Entire home/apt,733,30,0,,,1,269
21222883,ECONOMIC FAMİLY ROOM WİTH BREAKFAST,148393842,Muro,,Fatih,41.00657,28.96687,Private room,154,3,7,2018-11-04,0.20,10,355
21237266,Dekoratif şık yeşillikler içinde güvenlikli site,153491034,Helin,,Atasehir,40.9887,29.11247,Private room,150,1,1,2018-03-10,0.03,1,90
21238580,STANDART TRIPLE ROOM,121824330,Ramazan,,Fatih,41.01245,28.97559,Hotel room,502,1,6,2018-12-23,0.22,6,365
21245349,"Warm, comfy, fresh and clean rooms with free Wi-Fi",153575718,Anna & Typhoon,,Kadikoy,40.98355,29.08635,Private room,200,2,4,2019-07-25,0.11,1,23
21246551,Family hospitality for solo traveler room 2,21593285,Ozlem,,Fatih,41.00278,28.97622,Private room,190,1,68,2020-03-05,2.12,7,90
21251680,Cozy room & Easy host in Istanbul,97733470,Can,,Uskudar,41.02492,29.02335,Private room,80,1,10,2019-05-02,0.28,1,115
21253809,Great studio at city centre NEAR TAKSİM (5 MINUTE),72750575,Deniz,,Sisli,41.04299,28.98548,Entire home/apt,200,1,10,2018-06-30,0.30,1,177
21258956,Topkapi apartments  .family 2 rooms apartment,39838751,Yusuf,,Fatih,41.00413,28.97305,Entire home/apt,362,1,1,2020-09-14,0.68,4,365
21260796,Double Room in Kadikoy Center - Room 102,35882848,Günay,,Kadikoy,40.99015,29.02849,Shared room,64,4,2,2020-01-18,0.15,10,360
21264355,Atatürk havalimanına yakın özel oda,153793504,Funda,,Bahcelievler,40.99316,28.84035,Private room,163,1,2,2018-08-02,0.06,2,180
21270112,ECONOMY ROOM,121824330,Ramazan,,Fatih,41.01227,28.97564,Hotel room,355,1,36,2019-06-27,1.04,6,365
21270440,STANDART TWIN ROOM,121824330,Ramazan,,Fatih,41.01274,28.97389,Hotel room,402,1,6,2019-02-12,0.21,6,365
21289016,Boutique Room in Taksim 6 Free wi_fi,141484980,Salih,,Sisli,41.04202,28.98664,Private room,428,2,0,,,5,364
21293794,Art Studio For Rent,38092272,Ibrahim,,Beyoglu,41.02829,28.97959,Entire home/apt,381,90,0,,,1,363
21300634,Dancing Flat,64201847,Evrim,,Sisli,41.05291,28.98124,Entire home/apt,171,2,15,2020-03-08,0.55,1,333
21300829,Cozy room in the city center,4319547,Can,,Sisli,41.06237,28.98406,Private room,130,2,4,2020-02-04,0.11,1,364
21302633,Cosy Room for Intl. Female Guests in Istanbul,65790175,Funda,,Kagithane,41.0827,28.99013,Private room,114,7,3,2019-03-16,0.09,1,365
21315023,Yeldeğirmeni - Özel Oda,92927459,Neşe,,Kadikoy,40.99438,29.03037,Private room,238,1,0,,,1,90
21319173,Cozy flat with panoramic view and two balconies,71779432,Bülent,,Adalar,40.87019,29.13036,Entire home/apt,481,21,1,2019-07-27,0.07,1,352
21321096,Halkali  başakşehir arena park mall of avm kiralik,154327144,Akın,,Kucukcekmece,41.05701,28.79192,Private room,285,1,0,,,2,365
21332085,1+1 Apartment at Taksim Square,154437996,Ergül,,Beyoglu,41.03891,28.9847,Entire home/apt,1207,6,1,2017-12-03,0.03,1,358
21349590,1 + 0 and 1 + 1 residences - including invoice,154533635,Habitat,,Sisli,41.06544,28.98635,Private room,67,30,0,,,3,181
21355031,Peaceful apartment with a green view in Nisantasi,20579088,Nazli,,Sisli,41.05159,28.9969,Entire home/apt,409,3,3,2020-09-26,0.08,1,347
21360288,"Taksim/Gümüşsuyu 
(Kabataş, Near to Bosphorus )",154641783,Yusuf,,Beyoglu,41.03649,28.99005,Private room,81,5,54,2020-10-21,1.48,2,360
21361881,Cosy flat with a beautiful sea view in Beşiktaş,20838319,Feriha,,Besiktas,41.05428,29.00243,Private room,114,1,13,2019-10-25,0.45,1,363
21363666,Central location  in Kadıköy,3015867,Muhammed Fatih,,Kadikoy,40.98869,29.03402,Private room,79,2,11,2020-09-05,0.30,2,310
21363818,Istanbul Beyoglu,112206283,Ipek,,Beyoglu,41.03305,28.96601,Private room,381,14,0,,,1,181
21367000,Double/Breakfast/Room Service/Info desk,104626413,Azamatjon,,Fatih,41.00491,28.97978,Hotel room,360,2,22,2020-10-12,0.64,12,339
21367147,Double/Breakfast/Room Service/Info desk,104626413,Azamatjon,,Fatih,41.00428,28.98076,Hotel room,367,2,41,2020-03-03,1.21,12,335
21367320,Triple/Breakfast/Room Service/Info desk,104626413,Azamatjon,,Fatih,41.00365,28.97893,Hotel room,451,2,25,2020-03-23,0.72,12,336
21367466,Double/Breakfast/Room Service/Info desk,104626413,Azamatjon,,Fatih,41.00359,28.98039,Hotel room,360,2,41,2019-09-23,1.14,12,339
21370233,Triple Room - Pleasant place and staff,107160453,Azamat,,Fatih,41.00444,28.97966,Private room,455,2,0,,,11,365
21370300,Triple Room - Pleasant place and staff,107160453,Azamat,,Fatih,41.00443,28.97945,Private room,455,2,0,,,11,365
21370338,Double Room - Pleasant place and staff,107160453,Azamat,,Fatih,41.00546,28.97833,Private room,367,2,0,,,11,365
21370380,Double Room - Pleasant place and staff,107160453,Azamat,,Fatih,41.0047,28.97873,Private room,367,2,28,2020-10-08,0.82,11,363
21373343,Kiralık oda,153518620,Turgay,,Kadikoy,40.98738,29.03674,Private room,70,3,0,,,1,181
21390038,Emine Sultan Hotel,154943996,Mustafa,,Fatih,41.00462,28.97654,Private room,180,1,4,2019-03-27,0.13,2,359
21392475,Boutique Room in Taksim 4 Free wi_fi,154955802,Salih,,Sisli,41.04376,28.98542,Hotel room,162,2,1,2017-10-22,0.03,15,330
21395439,Center and easy transportation in Bakırköy.,65201737,İlker,,Bakirkoy,40.9757,28.87607,Private room,150,1,0,,,1,363
21401477,Boutique Room in Taksim 8 Free wi_fi (balcony),154955802,Salih,,Sisli,41.04314,28.9855,Hotel room,162,2,6,2019-09-22,0.17,15,330
21401892,MALL OF İSTANBUL,154870001,Kenan,,Basaksehir,41.06375,28.8058,Private room,550,5,0,,,1,363
21403519,Diamond Suit,37198132,Semih,,Zeytinburnu,40.99458,28.91274,Private room,170,1,2,2018-10-08,0.08,2,365
21404983,NİCE FAMİLY ROOM WİTH BREAKFAST,148393842,Muro,,Fatih,41.0066,28.96687,Private room,449,4,1,2020-08-22,0.45,10,359
21417524,3+1 Traditional Flat with a sea and forest view,155209539,Nare,,Maltepe,40.95875,29.14217,Entire home/apt,289,5,6,2020-01-03,0.18,1,356
21432227,"Muhtesem 3,500 M2  havuzlu ciftlik...",155358807,Akın Oktay,,Catalca,41.21812,28.36847,Entire home/apt,4000,2,0,,,2,270
21436049,BERHAN APART'S,155395677,Berhan,,Beyoglu,41.03652,28.97553,Private room,165,2,0,,,3,87
21443966,💫Heart Of Istiklal Street Taksim Square & Cihangir,155581969,Olcay,,Beyoglu,41.03338,28.97668,Entire home/apt,287,1,70,2020-10-05,1.96,1,361
21454124,Room in Halkalı near metro and Acıbadem hospital,79723388,Mary,,Kucukcekmece,41.03476,28.76401,Private room,90,3,6,2020-02-08,0.16,1,267
21457286,Room With Bathroom in NEW House,101241111,Name,,Besiktas,41.05428,29.02611,Private room,186,2,31,2020-10-24,0.89,2,180
21464134,Taksim Elisyum rezidans 3+1,23323077,Cihan,,Sisli,41.04351,28.98241,Entire home/apt,1104,2,2,2019-11-30,0.06,11,362
21471670,Akbaba - Beykoz,155924929,Ali Sinan,,Beykoz,41.15448,29.11609,Private room,100,1,2,2019-09-09,0.14,1,363
21476414,a nice room in Kadıköy Centre,86742797,Marî,,Kadikoy,40.99402,29.03606,Private room,100,1,0,,,1,364
21484029,Hello! Sweet and friendly room at Üsküdar/İstanbul,22079584,Furkan,,Uskudar,41.01639,29.02077,Private room,87,1,2,2018-09-05,0.08,1,363
21488361,Beautiful location beautiful flat,37186444,Nihal,,Sisli,41.04974,28.98289,Private room,201,1,0,,,2,83
21493665,#5 HYGIENIC TWO! BATHROOMS FLAT FOR 1 TO 4 PERSON,10790256,Farouq,,Fatih,41.00389,28.97091,Entire home/apt,235,1,18,2020-09-23,0.50,8,361
21493975,WONDERFULL -  Well located residence Taksım Square,155395677,Berhan,,Beyoglu,41.0359,28.97484,Private room,165,1,1,2018-03-21,0.03,3,362
21499295,Cozy Flat In City Center With Lovely Istanbul View,156193571,Sabriya,,Beyoglu,41.03516,28.97446,Entire home/apt,238,2,50,2020-01-01,1.43,1,134
21504261,Best location & Best price at SultanAhmet istanbul,31808939,Ertugrul,,Fatih,41.00608,28.98074,Entire home/apt,563,1,14,2019-10-31,0.40,3,364
21508292,Muhteşem havuzlu  şömineli çiftlik evi,155358807,Akın Oktay,,Catalca,41.21725,28.36924,Entire home/apt,3800,3,0,,,2,180
21509362,2 Bed room flat with balcony and Galata Tower view,77955791,Kardelen,,Beyoglu,41.02667,28.97491,Entire home/apt,257,1,150,2020-10-25,4.23,2,278
21510005,Double Room with Kitchen & Balcony in No:11 Hotel,4131290,Ayşe Zeynep,,Beyoglu,41.0322,28.97567,Hotel room,305,1,18,2019-10-14,0.49,6,359
21514489,Flats For Family & Group (CITY CENTER),128812993,Enes,,Beyoglu,41.02768,28.97765,Entire home/apt,1240,1,14,2020-10-25,0.41,11,364
21521031,"Enjoyable 1+1 
İ can share somedays with you",156340387,Ilker,,Bagcilar,41.0329,28.81171,Private room,204,1,0,,,1,363
21522128,Fehmi Bey Apartments No 1,155874703,Fehmibey,,Fatih,41.00657,28.97291,Entire home/apt,1189,1,4,2020-03-15,0.21,2,364
21545372,Comfortline,156634416,Ali Can,,Umraniye,41.00273,29.12425,Private room,100,2,1,2019-10-17,0.08,1,89
21554272,Boutique Room in Taksim 6 Free wi_fi (balcony),154955802,Salih,,Sisli,41.04322,28.98545,Hotel room,167,2,0,,,15,330
21554994,Stay in a big library dublex in Kadikoy!,49135047,Aslı,,Kadikoy,40.98312,29.0791,Entire home/apt,481,1,0,,,1,94
21555152,Boutique Room in Taksim 1  half-ground room,141484980,Salih,,Sisli,41.04427,28.98636,Private room,276,2,1,2018-08-16,0.04,5,364
21572149,"Cosy flat in a lovely, centered area",78410009,Sadik,,Kadikoy,40.99674,29.02851,Entire home/apt,171,2,26,2019-06-12,0.73,1,115
21576577,Beşiktaş,150462307,Nezir,,Besiktas,41.04421,29.00137,Private room,161,1,0,,,1,89
21594032,Terrace Room with Beautiful location,31808939,Ertugrul,,Fatih,41.00753,28.98079,Entire home/apt,483,1,45,2020-09-26,1.31,3,363
21602515,Cozy Flat & Bosphorus,20470872,Ezgi,,Sariyer,41.16087,29.03864,Private room,193,1,1,2019-07-07,0.06,1,364
21605650,Ugramanızı beklerım.,157153818,Yusuf,,Maltepe,40.97368,29.15316,Shared room,80,6,0,,,1,364
21622064,Renovated 2 bedroom flat near sea side,4543488,Sezen,,Maltepe,40.93779,29.11493,Entire home/apt,150,7,2,2019-03-29,0.06,1,210
21627627,PRIVATE ROOM NEAR BLUE MOSQUE,106491582,Hakan,,Fatih,41.00353,28.9731,Private room,238,1,8,2018-10-11,0.22,2,364
21627679,Standard Room,4229442,Hasan,,Beyoglu,41.03239,28.98423,Private room,514,1,0,,,3,365
21631729,cosy home over golden Horn waters,126633421,Raymond,,Eyup,41.05991,28.94234,Private room,326,3,0,,,1,179
21640771,Central Location,157484487,Hüseyin Ali,,Fatih,41.00127,28.92535,Private room,154,1,0,,,1,83
21641908,Cheers Downtown Hostel - Private Room in Taksim,76203100,Hakan,,Beyoglu,41.03005,28.97879,Private room,238,1,0,,,2,365
21642473,Cheers Downtown Hostel - 8 bed Dormitory Mix,76203100,Hakan,,Beyoglu,41.02923,28.97987,Shared room,86,1,1,2017-11-11,0.03,2,364
21645064,Quiet place in Kavacik area,153459100,Volkan,,Beykoz,41.09543,29.08089,Private room,96,1,2,2018-08-04,0.06,1,179
21646722,Economy Double Room in Sultanahmet,156216273,Turkuaz Süit Home,,Fatih,41.00476,28.97849,Private room,300,1,4,2018-03-29,0.12,3,364
21654414,Boutique Room in Taksim 5 Free wi_fi,154955802,Salih,,Sisli,41.04319,28.98541,Private room,162,2,15,2019-11-04,0.43,15,330
21659161,private suite home,157636877,Ozge,,Sisli,41.11727,29.01082,Entire home/apt,380,4,1,2019-01-18,0.05,1,364
21661256,Cihangir cozy,65788894,Asli,,Beyoglu,41.03363,28.98702,Entire home/apt,285,2,2,2018-08-20,0.06,1,364
21670920,Joyous House in Perfect Location,2769925,Pelin,,Beyoglu,41.03252,28.98252,Entire home/apt,187,2,101,2020-10-05,2.85,5,66
21674902,"Heart of Taksim.Cozy, Stylish and Quite.",99851523,Mino,,Beyoglu,41.03464,28.985,Entire home/apt,437,1,79,2020-03-08,2.19,2,361
21678263,3 BDR DELUXE APARTMENT IN TAKSIM,1902404,Property Management,,Sisli,41.04301,28.98506,Entire home/apt,1038,1,35,2020-10-10,1.00,23,359
21680187,Dream home,97651155,Burcu,,Eyup,41.17394,28.90927,Entire home/apt,3375,10,0,,,1,363
21681185,Taksim studıo for 4 adults,9118092,Adem,,Beyoglu,41.03459,28.98407,Private room,238,2,1,2017-11-27,0.03,9,364
21686582,Centrally located room in Besiktas,157870012,Seyma,,Besiktas,41.04739,29.00457,Private room,114,1,5,2020-02-04,0.14,1,363
21687538,Single room near Ataturk Airport,153793504,Funda,,Bahcelievler,40.99458,28.84316,Private room,138,1,2,2019-12-30,0.08,2,90
21688638,Watch Asia from Europe on Terrace❤❤,56444931,Elif,,Fatih,41.00559,28.98101,Hotel room,211,1,24,2020-10-23,0.68,9,361
21694523,Sultanahmet – Large 4 BR/3 Storey Private House.,2999837,Saban,,Fatih,41.00605,28.97059,Entire home/apt,362,1,75,2020-10-06,2.18,21,0
21703144,Central Old Town Brand New Boutique Guesthouse,33633665,Onur,,Fatih,41.00569,28.98075,Private room,4748,3,3,2020-02-23,0.11,11,365
21704974,Esans House & Standard Double Room,149202870,Engin,,Fatih,41.0066,28.98103,Private room,285,1,1,2019-03-21,0.05,1,365
21706214,Cozy & Central Apartment in Moda,49882086,Ali,,Kadikoy,40.98393,29.02748,Entire home/apt,400,3,3,2018-06-25,0.09,1,88
21708074,Private room for rent,158040321,Sinan,,Kadikoy,40.9934,29.03162,Private room,262,5,0,,,1,268
21720173,NEW House room in Old City,101241111,Name,,Besiktas,41.05646,29.02656,Private room,156,1,14,2019-06-16,0.45,2,180
21739202,Beylikdüzü/İstanbul sea,26190481,Alexandre,,Beylikduzu,40.98431,28.6054,Entire home/apt,896,2,2,2020-09-25,0.13,2,365
21739317,Taksim meydana 2 dakika,117185930,Koray,,Beyoglu,41.02813,28.9791,Shared room,80,1,0,,,3,363
21742957,ROOM FOR RENT,33639295,Zeynep Dilara,,Kadikoy,40.9843,29.02132,Private room,465,30,0,,,1,90
21744457,room to rent!,122516942,Gülçin,,Kadikoy,40.99376,29.03311,Private room,60,5,1,2017-11-24,0.03,1,178
21759504,Balcony Flat N1,42063440,Kaya,,Kadikoy,40.99292,29.02598,Entire home/apt,187,26,11,2019-11-05,0.46,8,33
21761764,Your Perfect Room,20940111,Esfandyar,,Kadikoy,40.98877,29.04952,Private room,137,3,20,2020-08-31,0.64,3,336
21774627,Rahat Ev Ortamı,158659029,Şafak,,Sisli,41.07366,28.99496,Private room,80,1,1,2018-05-13,0.03,1,364
21784996,Cosy Wide Room With a Beautiful Bosphorus View,91273277,Seda,,Beykoz,41.10173,29.07849,Private room,175,1,0,,,1,269
21790792,Kadıköy Rıhtım,151864617,Emre,,Kadikoy,40.99514,29.0244,Private room,90,3,0,,,1,362
21794482,Cozy flat on an Old City neighbourhood street,116083659,Mehmet,,Fatih,41.00555,28.97913,Entire home/apt,305,2,73,2020-03-14,2.14,2,348
21794632,NİCE Triple Room in Sultanahmet,156216273,Turkuaz Süit Home,,Fatih,41.00517,28.98037,Private room,199,1,1,2018-01-10,0.03,3,364
21799226,Serenity,157459122,Yusuf Bahadır,,Bahcelievler,40.99926,28.86223,Private room,144,1,0,,,1,88
21806005,Camper RV/ Karavan istanbul çıkışlı,2241443,Murat,,Sisli,41.06647,28.99517,Entire home/apt,2113,10,0,,,3,365
21806291,Guitar House,155917678,Emre,,Bakirkoy,40.98753,28.87441,Private room,150,1,0,,,2,89
21809947,"1+1 Apartment in Taksim, near to the square",157247170,Mustafa,,Beyoglu,41.03831,28.98204,Entire home/apt,500,1,9,2018-08-09,0.25,1,348
21811046,Well Designed Studio Apartment in BEYOGLU,158692070,Ece & Aysu,,Beyoglu,41.02918,28.97259,Entire home/apt,256,1,334,2020-10-19,9.87,2,348
21818517,Old City/Blue Mosque/St. Sophia,152810923,Azamatjon,,Fatih,41.00486,28.98025,Private room,360,2,1,2017-12-12,0.03,12,309
21818581,Old City/Blue Mosque/St. Sophia,152810923,Azamatjon,,Fatih,41.00374,28.97906,Hotel room,360,2,43,2020-10-08,1.25,12,309
21818654,Old City/Blue Mosque/St. Sophia,152810923,Azamatjon,,Fatih,41.00505,28.97939,Private room,360,2,3,2018-05-11,0.09,12,309
21818717,Old City/Blue Mosque/St. Sophia,152810923,Azamatjon,,Fatih,41.00417,28.97994,Private room,367,2,2,2019-05-19,0.07,12,309
21822287,Sultan selim caddesi,159078066,Emre,,Kagithane,41.09172,29.00151,Private room,80,5,0,,,1,362
21833230,LUXURY COSY STUDIO FLAT WİTH BALCONY,8947067,Feyzi,,Kadikoy,40.99492,29.03338,Entire home/apt,208,3,20,2020-10-11,0.62,8,365
21841049,Middle of Istanbul,159267770,İlbey Kaan,,Umraniye,41.00362,29.13975,Private room,125,1,0,,,1,358
21842463,★BABU HOUSE★ Nova Suite Sleeps 4 ★Taksim★,21792167,Madlen,,Beyoglu,41.03583,28.9788,Private room,466,1,0,,,27,179
21842548,★BABU HOUSE★ Comfortable Luna Suite ★In Taksim★,21792167,Madlen,,Beyoglu,41.03578,28.97886,Private room,523,1,0,,,27,179
21844641,★BABU HOUSE★ Nysa Suite Central Taksim Sleeps 4,21792167,Madlen,,Beyoglu,41.03578,28.9788,Private room,466,1,0,,,27,179
21845109,2 Bedroom Flat For Long Accommodation.,159311681,Kampushane,,Eyup,41.06704,28.94281,Entire home/apt,367,30,0,,,3,88
21846055,★BABU HOUSE★  Charming Vega King Suite ★Taksim ★,21792167,Madlen,,Beyoglu,41.03578,28.97886,Private room,466,1,0,,,27,179
21846145,★BABU HOUSE★ Central and Clean Double Room Taksim,21792167,Madlen,,Beyoglu,41.0367,28.97786,Private room,371,1,1,2019-09-15,0.07,27,179
21846339,★BABU HOUSE★ Suite with Private Balcony in Taksim,21792167,Madlen,,Beyoglu,41.03578,28.97886,Private room,590,1,1,2018-02-22,0.03,27,179
21846651,Room for travelers,159327351,Abdullah,,Fatih,41.02197,28.94986,Private room,274,1,1,2018-05-03,0.03,1,365
21847438,Zeynep apar,159334785,Zeynep,,Fatih,41.01439,28.92897,Private room,550,2,0,,,2,84
21847694,cheap room  in a house full of friendly people,145116545,Senol,,Sisli,41.06167,28.98885,Private room,100,1,1,2017-11-23,0.03,1,89
21850012,Little Storie’s Hometown,28184677,Tuğçe,,Kadikoy,40.98741,29.03199,Entire home/apt,666,1,2,2018-04-01,0.06,2,365
21853850,New & Cozy Apt in İstanbul old city,1542021,İlhan,,Fatih,41.00551,28.96723,Entire home/apt,825,3,9,2019-04-13,0.30,8,364
21854025,Taksim Meydana Yakın Balkonlu Stüdyo Daire,159404765,Emrah,,Beyoglu,41.03834,28.98205,Entire home/apt,190,3,3,2018-05-20,0.10,13,364
21854952,2 Bedroom Modern Apt 24h Security,1542021,İlhan,,Beyoglu,41.03373,28.99154,Entire home/apt,1646,5,4,2019-06-23,0.13,8,290
21855368,Özel tasarımlı odalar,159415236,Elçin Sıla,,Bakirkoy,40.9792,28.88116,Private room,280,1,6,2020-07-05,0.17,2,365
21874508,spacious studio flat,8886549,Ayşe,,Sisli,41.04988,28.97447,Entire home/apt,238,4,15,2019-10-03,0.44,2,146
21877180,Cozy room in Kadikoy,79418299,Hakan,,Kadikoy,40.98349,29.07223,Private room,122,1,4,2019-11-24,0.12,1,179
21877707,90 Taksim Elysiyum rezidence  (2+1)duplex apart.,159592184,Cihan,,Sisli,41.04204,28.9817,Entire home/apt,1088,2,2,2020-10-11,1.33,13,350
21877885,83 Elysiyum rezidence taksim  (3+1)Duplex apart.,159592184,Cihan,,Sisli,41.04188,28.98236,Entire home/apt,1046,2,1,2020-10-13,1,13,364
21880951,Zeynep apar,159334785,Zeynep,,Fatih,41.00285,28.9514,Entire home/apt,450,2,9,2019-05-18,0.26,2,146
21893285,Eyüp Bilgi Üniversitesi Santrale 2 dk mesafede ev,159740263,Sermin,,Eyup,41.07016,28.9494,Entire home/apt,244,1,1,2019-08-25,0.07,1,358
21896597,YELDEĞİRMENİNDE KONFORLU ODA,159759831,Adem,,Kadikoy,40.99774,29.02829,Private room,220,1,1,2017-12-17,0.03,1,91
21901363,Modern Flat in Sultanahmet,32949954,D. Enis,,Fatih,41.00709,28.96989,Entire home/apt,428,3,103,2020-09-14,3.04,1,173
